OrderID,OrderDate,WarehouseID,ShipmentDate,DeliveryDate,DelayDays
O004159,2023-09-29,W04,2023-10-03,2023-10-06,0
O004160,2023-02-28,W04,2023-03-08,2023-03-12,1
O004161,2023-10-14,W04,2023-10-17,2023-10-23,3
O004162,2023-07-21,W04,2023-07-26,2023-07-30,1
O004163,2023-02-01,W03,2023-02-02,2023-02-08,3
O004164,2023-06-11,W05,2023-06-15,2023-06-19,1
O004165,2023-09-12,W03,2023-09-14,2023-09-16,0
O004166,2023-09-11,W04,2023-09-15,2023-09-19,1
O004167,2023-01-09,W03,2023-01-14,2023-01-19,2
O004168,2023-05-19,W05,2023-05-22,2023-05-24,0
O004169,2023-01-10,W05,2023-01-16,2023-01-20,1
O004170,2023-08-02,W04,2023-08-04,2023-08-06,0
O004171,2023-09-30,W05,2023-10-05,2023-10-10,2
O004172,2023-11-20,W03,2023-11-24,2023-11-26,0
O004173,2023-02-17,W02,2023-02-22,2023-02-26,1
O004174,2023-04-21,W05,2023-04-30,2023-05-02,0
O004175,2023-06-02,W03,2023-06-08,2023-06-14,3
O004176,2023-05-03,W03,2023-05-10,2023-05-11,0
O004177,2023-12-23,W03,2023-12-31,2024-01-04,1
O004178,2023-04-12,W05,2023-04-21,2023-04-26,2
O004179,2023-08-29,W02,2023-09-03,2023-09-06,0
O004180,2023-11-17,W04,2023-11-25,2023-11-27,0
O004181,2023-07-10,W04,2023-07-12,2023-07-18,3
O004182,2023-08-05,W05,2023-08-14,2023-08-16,0
O004183,2023-02-20,W05,2023-02-22,2023-02-26,1
O004184,2023-10-19,W01,2023-10-24,2023-10-30,3
O004185,2023-03-22,W02,2023-03-28,2023-04-01,1
O004186,2023-03-29,W03,2023-04-02,2023-04-03,0
O004187,2023-07-13,W03,2023-07-21,2023-07-26,2
O004188,2023-04-14,W04,2023-04-17,2023-04-23,3
O004189,2023-09-28,W05,2023-10-03,2023-10-09,3
O004190,2023-04-06,W02,2023-04-08,2023-04-10,0
O004191,2023-07-17,W04,2023-07-20,2023-07-22,0
O004192,2023-01-01,W02,2023-01-09,2023-01-12,0
O004193,2023-06-16,W05,2023-06-21,2023-06-27,3
O004194,2023-05-06,W03,2023-05-09,2023-05-11,0
O004195,2023-11-09,W01,2023-11-14,2023-11-16,0
O004196,2023-03-22,W02,2023-03-31,2023-04-01,0
O004197,2023-09-08,W03,2023-09-11,2023-09-14,0
O004198,2023-06-18,W02,2023-06-25,2023-06-27,0
O004199,2023-03-14,W02,2023-03-22,2023-03-24,0
O004200,2023-05-21,W02,2023-05-26,2023-05-31,2
O004201,2023-03-11,W05,2023-03-14,2023-03-20,3
O004202,2023-09-19,W04,2023-09-25,2023-09-27,0
O004203,2023-12-06,W02,2023-12-09,2023-12-10,0
O004204,2023-11-04,W05,2023-11-13,2023-11-15,0
O004205,2023-09-02,W01,2023-09-04,2023-09-10,3
O004206,2023-01-03,W04,2023-01-06,2023-01-08,0
O004207,2023-12-03,W05,2023-12-10,2023-12-14,1
O004208,2023-03-04,W01,2023-03-12,2023-03-14,0
O004209,2023-02-18,W04,2023-02-23,2023-02-26,0
O004210,2023-03-17,W05,2023-03-22,2023-03-28,3
O004211,2023-06-24,W01,2023-06-29,2023-07-05,3
O004212,2023-04-19,W05,2023-04-23,2023-04-27,1
O004213,2023-07-02,W01,2023-07-11,2023-07-14,0
O004214,2023-07-11,W02,2023-07-17,2023-07-20,0
O004215,2023-03-06,W02,2023-03-14,2023-03-20,3
O004216,2023-12-03,W04,2023-12-11,2023-12-12,0
O004217,2023-09-28,W01,2023-10-03,2023-10-05,0
O004218,2023-04-10,W02,2023-04-19,2023-04-22,0
O004219,2023-02-01,W04,2023-02-03,2023-02-05,0
O004220,2023-12-18,W03,2023-12-26,2023-12-28,0
O004221,2023-05-08,W02,2023-05-11,2023-05-12,0
O004222,2023-12-05,W02,2023-12-12,2023-12-13,0
O004223,2023-02-12,W05,2023-02-21,2023-02-24,0
O004224,2023-03-19,W03,2023-03-24,2023-03-27,0
O004225,2023-11-10,W01,2023-11-18,2023-11-24,3
O004226,2023-10-16,W04,2023-10-20,2023-10-24,1
O004227,2023-09-27,W03,2023-09-28,2023-09-30,0
O004228,2023-06-11,W01,2023-06-12,2023-06-18,3
O004229,2023-07-08,W02,2023-07-14,2023-07-16,0
O004230,2023-09-04,W04,2023-09-12,2023-09-13,0
O004231,2023-08-04,W04,2023-08-06,2023-08-07,0
O004232,2023-11-11,W03,2023-11-15,2023-11-21,3
O004233,2023-12-05,W05,2023-12-08,2023-12-11,0
O004234,2023-06-17,W01,2023-06-26,2023-06-30,1
O004235,2023-12-05,W03,2023-12-08,2023-12-12,1
O004236,2023-07-12,W05,2023-07-20,2023-07-21,0
O004237,2023-10-10,W05,2023-10-17,2023-10-18,0
O004238,2023-12-02,W05,2023-12-03,2023-12-07,1
O004239,2023-01-13,W04,2023-01-21,2023-01-25,1
O004240,2023-08-28,W01,2023-09-06,2023-09-09,0
O004241,2023-11-16,W01,2023-11-24,2023-11-28,1
O004242,2023-05-27,W03,2023-05-28,2023-05-30,0
O004243,2023-07-23,W02,2023-07-30,2023-08-03,1
O004244,2023-03-21,W03,2023-03-30,2023-04-04,2
O004245,2023-02-12,W01,2023-02-17,2023-02-21,1
O004246,2023-03-30,W04,2023-04-01,2023-04-02,0
O004247,2023-05-28,W03,2023-06-05,2023-06-06,0
O004248,2023-04-05,W02,2023-04-14,2023-04-19,2
O004249,2023-05-31,W03,2023-06-07,2023-06-09,0
O004250,2023-01-02,W05,2023-01-07,2023-01-11,1
O004251,2023-01-22,W02,2023-01-30,2023-02-03,1
O004252,2023-11-09,W05,2023-11-15,2023-11-20,2
O004253,2023-11-24,W04,2023-11-28,2023-12-01,0
O004254,2023-01-07,W01,2023-01-08,2023-01-11,0
O004255,2023-07-25,W03,2023-07-31,2023-08-02,0
O004256,2023-04-24,W03,2023-05-02,2023-05-06,1
O004257,2023-09-29,W05,2023-10-02,2023-10-06,1
O004258,2023-03-24,W05,2023-03-31,2023-04-04,1
O004259,2023-06-28,W01,2023-07-05,2023-07-06,0
O004260,2023-07-29,W03,2023-08-07,2023-08-13,3
O004261,2023-11-24,W01,2023-11-25,2023-11-28,0
O004262,2023-05-04,W05,2023-05-09,2023-05-15,3
O004263,2023-04-23,W05,2023-05-01,2023-05-06,2
O004264,2023-01-12,W02,2023-01-15,2023-01-21,3
O004265,2023-05-06,W05,2023-05-11,2023-05-12,0
O004266,2023-02-22,W05,2023-02-23,2023-02-24,0
O004267,2023-11-27,W01,2023-12-06,2023-12-09,0
O004268,2023-10-10,W02,2023-10-14,2023-10-18,1
O004269,2023-05-20,W02,2023-05-25,2023-05-27,0
O004270,2023-04-07,W03,2023-04-10,2023-04-16,3
O004271,2023-01-05,W04,2023-01-07,2023-01-12,2
O004272,2023-02-26,W03,2023-03-05,2023-03-08,0
O004273,2023-11-30,W03,2023-12-05,2023-12-07,0
O004274,2023-03-10,W03,2023-03-13,2023-03-16,0
O004275,2023-04-28,W02,2023-04-30,2023-05-03,0
O004276,2023-02-28,W01,2023-03-06,2023-03-09,0
O004277,2023-02-02,W05,2023-02-08,2023-02-11,0
O004278,2023-11-14,W02,2023-11-17,2023-11-21,1
O004279,2023-02-19,W05,2023-02-28,2023-03-01,0
O004280,2023-01-19,W05,2023-01-20,2023-01-26,3
O004281,2023-08-02,W04,2023-08-05,2023-08-08,0
O004282,2023-07-16,W03,2023-07-17,2023-07-19,0
O004283,2023-02-16,W04,2023-02-23,2023-03-01,3
O004284,2023-06-16,W03,2023-06-18,2023-06-20,0
O004285,2023-10-16,W02,2023-10-20,2023-10-22,0
O004286,2023-05-21,W05,2023-05-25,2023-05-26,0
O004287,2023-03-25,W04,2023-04-02,2023-04-03,0
O004288,2023-07-01,W02,2023-07-05,2023-07-07,0
O004289,2023-03-20,W02,2023-03-23,2023-03-27,1
O004290,2023-08-03,W03,2023-08-06,2023-08-07,0
O004291,2023-01-14,W05,2023-01-19,2023-01-20,0
O004292,2023-08-03,W03,2023-08-09,2023-08-13,1
O004293,2023-05-08,W03,2023-05-15,2023-05-18,0
O004294,2023-11-06,W02,2023-11-11,2023-11-12,0
O004295,2023-09-05,W03,2023-09-12,2023-09-18,3
O004296,2023-01-29,W01,2023-02-02,2023-02-04,0
O004297,2023-10-07,W05,2023-10-12,2023-10-14,0
O004298,2023-12-04,W03,2023-12-10,2023-12-14,1
O004299,2023-11-15,W03,2023-11-24,2023-11-26,0
O004300,2023-07-21,W04,2023-07-27,2023-08-01,2
O004301,2023-12-27,W05,2023-12-28,2023-12-30,0
O004302,2023-02-26,W05,2023-03-05,2023-03-09,1
O004303,2023-08-06,W03,2023-08-09,2023-08-13,1
O004304,2023-03-03,W01,2023-03-09,2023-03-13,1
O004305,2023-06-06,W04,2023-06-08,2023-06-14,3
O004306,2023-07-21,W01,2023-07-28,2023-08-02,2
O004307,2023-01-17,W03,2023-01-18,2023-01-19,0
O004308,2023-11-18,W05,2023-11-20,2023-11-23,0
O004309,2023-01-06,W05,2023-01-15,2023-01-17,0
O004310,2023-02-27,W01,2023-03-08,2023-03-14,3
O004311,2023-11-21,W02,2023-11-28,2023-11-29,0
O004312,2023-11-14,W03,2023-11-16,2023-11-20,1
O004313,2023-06-18,W05,2023-06-23,2023-06-24,0
O004314,2023-03-23,W02,2023-03-27,2023-03-28,0
O004315,2023-08-07,W05,2023-08-09,2023-08-14,2
O004316,2023-06-26,W05,2023-06-28,2023-07-02,1
O004317,2023-07-23,W02,2023-07-31,2023-08-06,3
O004318,2023-03-12,W01,2023-03-17,2023-03-23,3
O004319,2023-09-23,W03,2023-10-01,2023-10-05,1
O004320,2023-04-08,W02,2023-04-10,2023-04-12,0
O004321,2023-12-11,W02,2023-12-13,2023-12-19,3
O004322,2023-10-18,W05,2023-10-21,2023-10-27,3
O004323,2023-07-27,W02,2023-08-04,2023-08-06,0
O004324,2023-01-02,W03,2023-01-10,2023-01-12,0
O004325,2023-05-04,W01,2023-05-07,2023-05-13,3
O004326,2023-10-07,W01,2023-10-08,2023-10-14,3
O004327,2023-03-15,W01,2023-03-22,2023-03-28,3
O004328,2023-06-15,W03,2023-06-19,2023-06-21,0
O004329,2023-01-22,W05,2023-01-25,2023-01-31,3
O004330,2023-06-03,W03,2023-06-08,2023-06-09,0
O004331,2023-10-22,W02,2023-10-28,2023-10-29,0
O004332,2023-08-07,W04,2023-08-08,2023-08-10,0
O004333,2023-06-06,W04,2023-06-15,2023-06-17,0
O004334,2023-08-18,W04,2023-08-24,2023-08-26,0
O004335,2023-01-20,W01,2023-01-23,2023-01-26,0
O004336,2023-02-10,W03,2023-02-11,2023-02-13,0
O004337,2023-05-28,W03,2023-06-06,2023-06-09,0
O004338,2023-04-18,W01,2023-04-20,2023-04-22,0
O004339,2023-03-25,W02,2023-03-31,2023-04-04,1
O004340,2023-11-18,W04,2023-11-24,2023-11-29,2
O004341,2023-11-05,W04,2023-11-08,2023-11-14,3
O004342,2023-10-17,W01,2023-10-23,2023-10-29,3
O004343,2023-11-19,W04,2023-11-21,2023-11-22,0
O004344,2023-05-14,W05,2023-05-22,2023-05-26,1
O004345,2023-07-26,W03,2023-07-27,2023-08-01,2
O004346,2023-10-10,W04,2023-10-16,2023-10-22,3
O004347,2023-09-23,W04,2023-09-24,2023-09-30,3
O004348,2023-03-14,W05,2023-03-23,2023-03-26,0
O004349,2023-12-18,W02,2023-12-27,2023-12-28,0
O004350,2023-02-17,W02,2023-02-23,2023-02-26,0
O004351,2023-11-22,W05,2023-11-28,2023-12-01,0
O004352,2023-08-21,W02,2023-08-30,2023-08-31,0
O004353,2023-04-10,W01,2023-04-15,2023-04-20,2
O004354,2023-02-28,W05,2023-03-09,2023-03-10,0
O004355,2023-09-15,W03,2023-09-20,2023-09-22,0
O004356,2023-03-06,W03,2023-03-10,2023-03-13,0
O004357,2023-03-24,W03,2023-03-26,2023-03-28,0
O004358,2023-06-03,W04,2023-06-05,2023-06-06,0
O004359,2023-09-23,W05,2023-09-24,2023-09-25,0
O004360,2023-11-05,W05,2023-11-08,2023-11-14,3
O004361,2023-03-20,W02,2023-03-21,2023-03-26,2
O004362,2023-11-11,W05,2023-11-17,2023-11-20,0
O004363,2023-05-30,W05,2023-06-06,2023-06-10,1
O004364,2023-02-17,W02,2023-02-26,2023-02-27,0
O004365,2023-09-05,W05,2023-09-12,2023-09-18,3
O004366,2023-10-05,W05,2023-10-09,2023-10-13,1
O004367,2023-12-22,W01,2023-12-26,2023-12-29,0
O004368,2023-04-08,W02,2023-04-16,2023-04-18,0
O004369,2023-01-25,W01,2023-01-29,2023-02-01,0
O004370,2023-10-11,W04,2023-10-12,2023-10-17,2
O004371,2023-10-28,W02,2023-11-06,2023-11-10,1
O004372,2023-03-09,W05,2023-03-12,2023-03-18,3
O004373,2023-01-07,W05,2023-01-08,2023-01-12,1
O004374,2023-11-01,W01,2023-11-10,2023-11-12,0
O004375,2023-05-17,W01,2023-05-22,2023-05-28,3
O004376,2023-06-13,W04,2023-06-22,2023-06-24,0
O004377,2023-03-24,W04,2023-03-27,2023-03-28,0
O004378,2023-05-18,W05,2023-05-24,2023-05-27,0
O004379,2023-03-14,W03,2023-03-21,2023-03-26,2
O004380,2023-08-25,W04,2023-08-30,2023-08-31,0
O004381,2023-02-15,W05,2023-02-23,2023-02-26,0
O004382,2023-04-16,W04,2023-04-22,2023-04-24,0
O004383,2023-10-15,W02,2023-10-21,2023-10-26,2
O004384,2023-09-19,W01,2023-09-26,2023-09-28,0
O004385,2023-06-25,W05,2023-07-03,2023-07-09,3
O004386,2023-06-15,W04,2023-06-17,2023-06-19,0
O004387,2023-05-25,W01,2023-06-01,2023-06-05,1
O004388,2023-11-26,W03,2023-12-05,2023-12-08,0
O004389,2023-10-10,W04,2023-10-11,2023-10-12,0
O004390,2023-02-23,W05,2023-02-24,2023-02-28,1
O004391,2023-06-27,W02,2023-07-04,2023-07-10,3
O004392,2023-09-01,W01,2023-09-06,2023-09-09,0
O004393,2023-12-07,W01,2023-12-08,2023-12-14,3
O004394,2023-05-07,W02,2023-05-08,2023-05-11,0
O004395,2023-09-28,W05,2023-09-30,2023-10-03,0
O004396,2023-05-12,W03,2023-05-21,2023-05-26,2
O004397,2023-04-03,W02,2023-04-06,2023-04-10,1
O004398,2023-03-14,W03,2023-03-23,2023-03-24,0
O004399,2023-09-05,W05,2023-09-11,2023-09-15,1
O004400,2023-12-14,W04,2023-12-20,2023-12-26,3
O004401,2023-09-30,W04,2023-10-07,2023-10-09,0
O004402,2023-02-12,W05,2023-02-20,2023-02-26,3
O004403,2023-02-10,W03,2023-02-13,2023-02-16,0
O004404,2023-06-19,W02,2023-06-27,2023-06-29,0
O004405,2023-07-31,W05,2023-08-06,2023-08-10,1
O004406,2023-06-17,W05,2023-06-23,2023-06-24,0
O004407,2023-02-08,W04,2023-02-11,2023-02-13,0
O004408,2023-09-02,W02,2023-09-08,2023-09-10,0
O004409,2023-05-31,W04,2023-06-08,2023-06-13,2
O004410,2023-04-21,W03,2023-04-28,2023-05-02,1
O004411,2023-02-16,W03,2023-02-23,2023-02-25,0
O004412,2023-03-04,W01,2023-03-07,2023-03-11,1
O004413,2023-08-13,W05,2023-08-16,2023-08-17,0
O004414,2023-03-10,W02,2023-03-15,2023-03-17,0
O004415,2023-10-26,W02,2023-10-31,2023-11-01,0
O004416,2023-10-17,W04,2023-10-26,2023-11-01,3
O004417,2023-10-23,W04,2023-11-01,2023-11-03,0
O004418,2023-07-22,W02,2023-07-27,2023-07-30,0
O004419,2023-03-02,W04,2023-03-07,2023-03-12,2
O004420,2023-11-14,W01,2023-11-20,2023-11-25,2
O004421,2023-11-10,W05,2023-11-18,2023-11-23,2
O004422,2023-06-10,W01,2023-06-16,2023-06-17,0
O004423,2023-11-27,W03,2023-12-03,2023-12-07,1
O004424,2023-01-16,W02,2023-01-25,2023-01-30,2
O004425,2023-12-04,W01,2023-12-05,2023-12-11,3
O004426,2023-04-04,W01,2023-04-08,2023-04-10,0
O004427,2023-10-31,W04,2023-11-02,2023-11-04,0
O004428,2023-05-18,W04,2023-05-27,2023-05-30,0
O004429,2023-12-04,W04,2023-12-07,2023-12-08,0
O004430,2023-02-07,W03,2023-02-09,2023-02-11,0
O004431,2023-05-07,W01,2023-05-15,2023-05-17,0
O004432,2023-10-02,W05,2023-10-06,2023-10-09,0
O004433,2023-06-13,W04,2023-06-15,2023-06-18,0
O004434,2023-11-15,W03,2023-11-19,2023-11-23,1
O004435,2023-03-18,W03,2023-03-25,2023-03-29,1
O004436,2023-06-23,W04,2023-06-30,2023-07-04,1
O004437,2023-12-24,W02,2023-12-25,2023-12-27,0
O004438,2023-11-17,W01,2023-11-18,2023-11-21,0
O004439,2023-04-01,W04,2023-04-04,2023-04-10,3
O004440,2023-08-26,W05,2023-08-28,2023-08-29,0
O004441,2023-09-21,W01,2023-09-24,2023-09-28,1
O004442,2023-06-28,W03,2023-07-02,2023-07-08,3
O004443,2023-07-28,W05,2023-08-04,2023-08-09,2
O004444,2023-03-14,W01,2023-03-16,2023-03-18,0
O004445,2023-04-17,W05,2023-04-24,2023-04-25,0
O004446,2023-12-11,W03,2023-12-16,2023-12-18,0
O004447,2023-10-22,W04,2023-10-30,2023-11-05,3
O004448,2023-10-11,W05,2023-10-19,2023-10-23,1
O004449,2023-12-19,W04,2023-12-24,2023-12-30,3
O004450,2023-07-01,W03,2023-07-09,2023-07-15,3
O004451,2023-02-06,W03,2023-02-15,2023-02-17,0
O004452,2023-05-17,W05,2023-05-24,2023-05-28,1
O004453,2023-12-04,W05,2023-12-10,2023-12-12,0
O004454,2023-02-25,W03,2023-03-04,2023-03-08,1
O004455,2023-07-06,W05,2023-07-13,2023-07-16,0
O004456,2023-12-07,W05,2023-12-10,2023-12-13,0
O004457,2023-09-15,W05,2023-09-21,2023-09-24,0
O004458,2023-02-27,W05,2023-03-05,2023-03-08,0
O004459,2023-12-29,W01,2024-01-07,2024-01-10,0
O004460,2023-05-03,W03,2023-05-04,2023-05-09,2
O004461,2023-07-07,W03,2023-07-14,2023-07-16,0
O004462,2023-08-18,W02,2023-08-19,2023-08-25,3
O004463,2023-06-17,W04,2023-06-21,2023-06-24,0
O004464,2023-04-24,W02,2023-05-01,2023-05-06,2
O004465,2023-09-09,W05,2023-09-15,2023-09-20,2
O004466,2023-04-17,W05,2023-04-23,2023-04-25,0
O004467,2023-02-06,W01,2023-02-11,2023-02-13,0
O004468,2023-12-01,W01,2023-12-08,2023-12-12,1
O004469,2023-04-02,W01,2023-04-11,2023-04-15,1
O004470,2023-01-18,W01,2023-01-24,2023-01-27,0
O004471,2023-12-20,W01,2023-12-27,2023-12-28,0
O004472,2023-03-04,W01,2023-03-13,2023-03-17,1
O004473,2023-05-30,W01,2023-06-06,2023-06-07,0
O004474,2023-05-19,W01,2023-05-25,2023-05-31,3
O004475,2023-07-05,W01,2023-07-08,2023-07-12,1
O004476,2023-07-04,W03,2023-07-05,2023-07-11,3
O004477,2023-07-24,W01,2023-08-02,2023-08-07,2
O004478,2023-09-17,W04,2023-09-24,2023-09-29,2
O004479,2023-08-02,W01,2023-08-05,2023-08-11,3
O004480,2023-09-13,W05,2023-09-22,2023-09-27,2
O004481,2023-05-15,W05,2023-05-18,2023-05-24,3
O004482,2023-03-02,W01,2023-03-05,2023-03-06,0
O004483,2023-12-29,W01,2024-01-05,2024-01-08,0
O004484,2023-11-06,W05,2023-11-08,2023-11-14,3
O004485,2023-03-29,W04,2023-04-05,2023-04-09,1
O004486,2023-11-20,W02,2023-11-27,2023-12-01,1
O004487,2023-07-26,W03,2023-07-27,2023-07-28,0
O004488,2023-05-09,W05,2023-05-11,2023-05-17,3
O004489,2023-11-07,W01,2023-11-12,2023-11-17,2
O004490,2023-01-03,W03,2023-01-07,2023-01-10,0
O004491,2023-08-30,W01,2023-09-02,2023-09-06,1
O004492,2023-05-01,W02,2023-05-09,2023-05-12,0
O004493,2023-04-12,W02,2023-04-19,2023-04-22,0
O004494,2023-02-07,W05,2023-02-16,2023-02-18,0
O004495,2023-12-07,W03,2023-12-10,2023-12-13,0
O004496,2023-05-13,W03,2023-05-14,2023-05-20,3
O004497,2023-07-21,W02,2023-07-30,2023-08-01,0
O004498,2023-12-14,W01,2023-12-23,2023-12-24,0
O004499,2023-01-21,W05,2023-01-22,2023-01-27,2
O004500,2023-08-30,W04,2023-09-07,2023-09-09,0
O004501,2023-04-19,W02,2023-04-20,2023-04-23,0
O004502,2023-10-30,W02,2023-11-05,2023-11-10,2
O004503,2023-03-25,W05,2023-04-03,2023-04-06,0
O004504,2023-03-24,W01,2023-03-27,2023-03-30,0
O004505,2023-10-18,W03,2023-10-24,2023-10-26,0
O004506,2023-03-10,W02,2023-03-13,2023-03-14,0
O004507,2023-05-09,W05,2023-05-14,2023-05-17,0
O004508,2023-07-15,W05,2023-07-22,2023-07-28,3
O004509,2023-05-20,W05,2023-05-24,2023-05-26,0
O004510,2023-10-10,W03,2023-10-14,2023-10-20,3
O004511,2023-11-08,W02,2023-11-15,2023-11-21,3
O004512,2023-08-22,W05,2023-08-27,2023-08-30,0
O004513,2023-01-23,W03,2023-01-24,2023-01-30,3
O004514,2023-06-02,W01,2023-06-04,2023-06-09,2
O004515,2023-10-04,W04,2023-10-10,2023-10-11,0
O004516,2023-03-02,W02,2023-03-11,2023-03-14,0
O004517,2023-11-15,W03,2023-11-22,2023-11-28,3
O004518,2023-02-21,W04,2023-02-25,2023-02-26,0
O004519,2023-12-10,W04,2023-12-12,2023-12-13,0
O004520,2023-06-02,W03,2023-06-06,2023-06-11,2
O004521,2023-08-25,W03,2023-08-30,2023-09-04,2
O004522,2023-11-07,W03,2023-11-09,2023-11-13,1
O004523,2023-10-29,W05,2023-10-30,2023-10-31,0
O004524,2023-02-01,W01,2023-02-05,2023-02-08,0
O004525,2023-02-24,W05,2023-03-02,2023-03-07,2
O004526,2023-12-18,W04,2023-12-19,2023-12-22,0
O004527,2023-02-05,W04,2023-02-06,2023-02-07,0
O004528,2023-04-20,W04,2023-04-29,2023-05-04,2
O004529,2023-06-26,W03,2023-07-01,2023-07-05,1
O004530,2023-12-28,W02,2023-12-30,2023-12-31,0
O004531,2023-11-10,W05,2023-11-12,2023-11-15,0
O004532,2023-10-22,W02,2023-10-26,2023-10-30,1
O004533,2023-12-02,W01,2023-12-04,2023-12-05,0
O004534,2023-04-07,W01,2023-04-11,2023-04-16,2
O004535,2023-08-01,W05,2023-08-07,2023-08-13,3
O004536,2023-11-13,W04,2023-11-20,2023-11-21,0
O004537,2023-05-17,W01,2023-05-23,2023-05-25,0
O004538,2023-01-06,W02,2023-01-10,2023-01-13,0
O004539,2023-04-19,W02,2023-04-22,2023-04-27,2
O004540,2023-02-04,W03,2023-02-08,2023-02-13,2
O004541,2023-02-08,W04,2023-02-13,2023-02-15,0
O004542,2023-05-30,W03,2023-06-03,2023-06-09,3
O004543,2023-04-28,W05,2023-05-01,2023-05-05,1
O004544,2023-09-18,W01,2023-09-19,2023-09-24,2
O004545,2023-03-28,W03,2023-03-31,2023-04-04,1
O004546,2023-03-17,W03,2023-03-22,2023-03-26,1
O004547,2023-11-09,W05,2023-11-15,2023-11-19,1
O004548,2023-08-02,W02,2023-08-06,2023-08-12,3
O004549,2023-10-12,W02,2023-10-13,2023-10-14,0
O004550,2023-08-27,W05,2023-09-03,2023-09-05,0
O004551,2023-06-14,W02,2023-06-23,2023-06-26,0
O004552,2023-03-28,W05,2023-04-03,2023-04-05,0
O004553,2023-05-21,W02,2023-05-27,2023-06-01,2
O004554,2023-06-09,W05,2023-06-18,2023-06-20,0
O004555,2023-02-15,W02,2023-02-19,2023-02-22,0
O004556,2023-04-22,W03,2023-04-27,2023-04-28,0
O004557,2023-02-14,W03,2023-02-19,2023-02-24,2
O004558,2023-09-04,W02,2023-09-09,2023-09-10,0
O004559,2023-04-14,W05,2023-04-22,2023-04-27,2
O004560,2023-03-26,W03,2023-03-27,2023-03-30,0
O004561,2023-05-14,W01,2023-05-17,2023-05-18,0
O004562,2023-04-18,W02,2023-04-26,2023-04-29,0
O004563,2023-01-18,W01,2023-01-27,2023-01-30,0
O004564,2023-04-04,W01,2023-04-06,2023-04-12,3
O004565,2023-05-30,W04,2023-06-03,2023-06-05,0
O004566,2023-09-03,W01,2023-09-11,2023-09-16,2
O004567,2023-10-16,W01,2023-10-21,2023-10-25,1
O004568,2023-07-28,W04,2023-07-29,2023-08-02,1
O004569,2023-05-06,W04,2023-05-12,2023-05-13,0
O004570,2023-08-23,W04,2023-09-01,2023-09-04,0
O004571,2023-05-02,W05,2023-05-11,2023-05-13,0
O004572,2023-05-18,W04,2023-05-19,2023-05-24,2
O004573,2023-04-25,W05,2023-04-29,2023-04-30,0
O004574,2023-06-11,W02,2023-06-12,2023-06-15,0
O004575,2023-07-20,W05,2023-07-27,2023-08-02,3
O004576,2023-08-22,W02,2023-08-25,2023-08-29,1
O004577,2023-01-28,W04,2023-01-30,2023-02-03,1
O004578,2023-01-11,W04,2023-01-19,2023-01-24,2
O004579,2023-07-25,W02,2023-08-03,2023-08-08,2
O004580,2023-06-16,W03,2023-06-23,2023-06-28,2
O004581,2023-09-04,W05,2023-09-10,2023-09-11,0
O004582,2023-02-16,W01,2023-02-22,2023-02-27,2
O004583,2023-09-03,W04,2023-09-12,2023-09-13,0
O004584,2023-05-07,W05,2023-05-12,2023-05-14,0
O004585,2023-05-27,W05,2023-06-01,2023-06-04,0
O004586,2023-04-28,W04,2023-04-30,2023-05-04,1
O004587,2023-06-01,W02,2023-06-07,2023-06-08,0
O004588,2023-03-13,W04,2023-03-19,2023-03-22,0
O004589,2023-12-29,W05,2024-01-04,2024-01-10,3
O004590,2023-05-17,W03,2023-05-21,2023-05-26,2
O004591,2023-06-24,W02,2023-07-01,2023-07-05,1
O004592,2023-10-16,W04,2023-10-25,2023-10-31,3
O004593,2023-01-19,W01,2023-01-20,2023-01-21,0
O004594,2023-07-14,W04,2023-07-17,2023-07-22,2
O004595,2023-11-26,W05,2023-12-05,2023-12-08,0
O004596,2023-06-24,W05,2023-06-29,2023-07-01,0
O004597,2023-12-20,W01,2023-12-26,2023-12-29,0
O004598,2023-05-21,W02,2023-05-29,2023-05-30,0
O004599,2023-09-03,W05,2023-09-12,2023-09-14,0
O004600,2023-04-03,W02,2023-04-11,2023-04-13,0
O004601,2023-08-27,W02,2023-08-30,2023-09-04,2
O004602,2023-07-24,W04,2023-07-25,2023-07-28,0
O004603,2023-02-17,W02,2023-02-22,2023-02-23,0
O004604,2023-09-02,W05,2023-09-09,2023-09-15,3
O004605,2023-11-16,W05,2023-11-18,2023-11-24,3
O004606,2023-11-13,W03,2023-11-14,2023-11-16,0
O004607,2023-10-22,W02,2023-10-26,2023-10-31,2
O004608,2023-05-08,W03,2023-05-11,2023-05-17,3
O004609,2023-12-10,W04,2023-12-14,2023-12-16,0
O004610,2023-10-09,W03,2023-10-10,2023-10-13,0
O004611,2023-01-17,W02,2023-01-19,2023-01-25,3
O004612,2023-03-12,W05,2023-03-13,2023-03-17,1
O004613,2023-09-26,W04,2023-09-29,2023-09-30,0
O004614,2023-11-21,W02,2023-11-25,2023-11-29,1
O004615,2023-10-09,W04,2023-10-10,2023-10-13,0
O004616,2023-11-01,W01,2023-11-07,2023-11-11,1
O004617,2023-01-07,W02,2023-01-09,2023-01-12,0
O004618,2023-11-10,W01,2023-11-15,2023-11-18,0
O004619,2023-11-01,W03,2023-11-09,2023-11-14,2
O004620,2023-04-13,W02,2023-04-17,2023-04-21,1
O004621,2023-11-05,W01,2023-11-10,2023-11-12,0
O004622,2023-07-12,W05,2023-07-21,2023-07-24,0
O004623,2023-08-29,W03,2023-08-31,2023-09-04,1
